order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00648,648,220,CUST_0220,2023-02-24,2023-10-01T07:34:00.000Z,PROD_073,162,7,4,26.64,128.81,291.34,101.45,9.35,9.45,0.00,processing,CANCELLED,bank_transfer,7547 Main St,,TRK681922
ORD_00649,649,390,CUST_0390,2023-09-21,2023-02-27T17:39:00.000Z,PROD_189,79,3,1,132.65,30.80,707.29,425.56,0.00,11.73,0.00,delivered,processing,paypal,9172 Main St,Special delivery instructions,
ORD_00650,650,81,CUST_0081,1/25/2023,2023-11-09T06:00:00.000Z,PROD_165,165,3,4,35.06,36.34,814.50,773.74,20.24,50.86,0.00,CANCELLED,returned,cash,6311 Main St,Special delivery instructions,TRK793261
ORD_00651,651,7,CUST_0007,2/25/2023,,PROD_016,73,10,3,382.15,58.73,909.25,150.38,15.54,35.07,40.69,,,debit_card,5829 Pine Rd,,
ORD_00652,652,255,CUST_0255,10/4/2023,2023-11-03T18:02:00.000Z,PROD_029,115,2,5,371.85,396.01,489.07,757.00,5.71,43.52,0.00,CANCELLED,processing,debit_card,5115 Pine Rd,,TRK759368
ORD_00653,653,64,CUST_0064,2/6/2023,2023-01-14T23:13:00.000Z,PROD_048,171,10,5,73.17,390.02,328.91,738.36,19.61,31.78,35.15,CANCELLED,CANCELLED,cash,529 Main St,,TRK778558
ORD_00654,654,471,CUST_0471,8/22/2023,2023-08-04T06:38:00.000Z,PROD_036,48,8,3,462.84,176.63,231.40,211.12,15.09,38.55,0.00,returned,returned,debit_card,4243 Oak Ave,,
ORD_00655,655,439,CUST_0439,8/20/2023,2023-01-27T01:33:00.000Z,PROD_062,184,8,4,188.75,32.55,568.30,63.43,17.14,12.69,0.00,SHIPPED,returned,credit_card,4450 Pine Rd,Special delivery instructions,TRK312207
ORD_00656,656,22,CUST_0022,11/15/2023,2023-04-04T16:42:00.000Z,PROD_034,112,2,5,312.82,33.33,50.06,170.51,24.55,40.73,0.00,pending,CANCELLED,debit_card,4644 Pine Rd,,TRK643379
ORD_00657,657,226,CUST_0226,4/1/2023,2023-11-02T01:18:00.000Z,PROD_146,26,7,2,326.53,195.88,355.63,226.04,0.00,48.14,24.61,processing,processing,paypal,4363 Main St,,TRK107990
ORD_00658,658,451,CUST_0451,2/17/2023,,PROD_064,133,1,4,251.89,374.41,216.12,73.28,7.74,12.13,8.55,processing,CANCELLED,paypal,3672 Pine Rd,,
ORD_00659,659,436,CUST_0436,2023-04-24,2023-02-17T17:38:00.000Z,PROD_115,38,8,5,494.49,173.00,803.89,349.85,0.00,19.41,0.00,pending,pending,bank_transfer,868 Oak Ave,,TRK431858
ORD_00660,660,441,CUST_0441,2023-04-22,2023-08-09T16:16:00.000Z,PROD_131,35,1,5,240.45,244.84,907.63,534.82,19.42,25.09,0.00,returned,returned,bank_transfer,5744 Pine Rd,,
ORD_00661,661,400,CUST_0400,1/18/2023,2023-02-20T17:57:00.000Z,PROD_189,47,2,5,409.52,137.58,359.90,768.70,21.48,14.05,0.00,,delivered,debit_card,3109 Pine Rd,,TRK103840
ORD_00662,662,160,CUST_0160,2023-12-02,,PROD_029,14,2,1,269.04,289.27,955.03,790.73,8.86,51.35,0.00,returned,delivered,cash,7372 Main St,,
ORD_00663,663,303,CUST_0303,10/10/2023,2023-06-02T23:26:00.000Z,PROD_023,12,8,2,266.61,165.35,391.01,129.75,11.22,22.38,8.25,processing,CANCELLED,paypal,173 Oak Ave,,
ORD_00664,664,28,CUST_0028,10/18/2023,2023-09-05T19:20:00.000Z,PROD_050,126,2,3,142.23,243.95,964.67,500.71,8.84,8.99,13.11,processing,SHIPPED,credit_card,6375 Oak Ave,,TRK670014
ORD_00665,665,63,CUST_0063,2023-04-18,2023-04-16T16:33:00.000Z,PROD_168,83,6,1,412.76,41.66,931.84,575.67,24.48,18.32,27.30,returned,processing,bank_transfer,7236 Oak Ave,,
ORD_00666,666,495,CUST_0495,2023-12-23,2023-01-14T08:06:00.000Z,PROD_129,65,3,5,419.24,83.10,389.53,93.49,8.86,10.92,10.21,returned,returned,cash,7157 Pine Rd,,TRK736682
ORD_00667,667,252,CUST_0252,,2023-07-25T10:26:00.000Z,PROD_173,113,7,4,440.99,168.30,725.27,619.14,17.28,12.40,41.66,delivered,pending,paypal,1020 Oak Ave,Special delivery instructions,TRK884101
ORD_00668,668,34,CUST_0034,1/11/2023,2023-10-26T05:23:00.000Z,PROD_128,134,9,4,15.70,57.70,732.26,182.51,0.00,21.34,0.00,processing,delivered,bank_transfer,5464 Main St,,TRK102907
ORD_00669,669,198,CUST_0198,7/7/2023,2023-04-20T18:57:00.000Z,PROD_144,130,1,1,168.07,404.96,230.08,435.72,9.73,45.59,0.00,,returned,bank_transfer,2479 Pine Rd,,
ORD_00670,670,375,CUST_0375,5/18/2023,2023-07-12T01:49:00.000Z,PROD_115,29,3,5,393.76,397.20,302.81,360.69,18.85,25.06,0.00,delivered,delivered,paypal,8839 Main St,,TRK458948
ORD_00671,671,158,CUST_0158,1/22/2023,2023-09-28T03:07:00.000Z,PROD_098,101,2,5,115.28,121.66,573.77,779.46,6.78,15.51,0.00,SHIPPED,CANCELLED,cash,3843 Oak Ave,,
ORD_00672,672,74,CUST_0074,7/15/2023,2023-01-06T17:56:00.000Z,PROD_037,79,3,1,47.71,213.26,359.98,152.47,0.00,4.16,0.00,,pending,cash,7539 Oak Ave,Special delivery instructions,TRK647118
ORD_00673,673,235,CUST_0235,3/17/2023,2023-01-15T11:06:00.000Z,PROD_110,80,1,2,90.12,336.49,1034.30,749.71,8.51,42.20,0.00,,delivered,paypal,5837 Oak Ave,,
ORD_00674,674,219,CUST_0219,2023-05-27,2023-06-22T00:26:00.000Z,PROD_171,41,3,3,174.46,49.23,107.82,575.64,20.41,17.46,48.25,CANCELLED,processing,credit_card,1620 Main St,Special delivery instructions,
ORD_00675,675,493,CUST_0493,12/10/2023,2023-07-19T19:56:00.000Z,PROD_100,27,3,3,34.71,392.43,947.09,617.69,15.74,47.60,46.64,CANCELLED,pending,credit_card,8973 Main St,,TRK993862
ORD_00676,676,192,CUST_0192,10/7/2023,2023-05-17T01:44:00.000Z,PROD_138,77,6,1,216.46,389.56,102.15,809.60,13.69,5.40,0.00,pending,processing,bank_transfer,8775 Main St,,
ORD_00677,677,254,CUST_0254,2023-07-27,2023-03-19T09:37:00.000Z,PROD_127,97,1,5,43.10,344.13,95.51,359.25,0.00,50.17,47.80,returned,processing,bank_transfer,3896 Pine Rd,,TRK572861
ORD_00678,678,42,CUST_0042,2/5/2023,2023-10-08T04:17:00.000Z,PROD_033,195,1,1,258.22,367.12,880.70,110.24,16.87,11.26,0.00,processing,delivered,cash,7124 Oak Ave,,TRK249598
ORD_00679,679,125,CUST_0125,9/4/2023,,PROD_006,131,9,1,357.91,68.38,607.49,655.00,9.83,19.62,0.00,pending,returned,cash,6665 Pine Rd,Special delivery instructions,TRK226603
ORD_00680,680,141,CUST_0141,2023-12-11,2023-04-27T01:26:00.000Z,PROD_027,30,2,1,78.04,28.36,514.18,739.04,9.60,31.82,0.00,processing,CANCELLED,bank_transfer,6301 Main St,Special delivery instructions,TRK776517
ORD_00681,681,120,CUST_0120,7/1/2023,2023-12-11T20:08:00.000Z,PROD_101,66,2,4,104.33,399.72,861.02,309.73,0.00,9.67,0.00,processing,returned,cash,1870 Main St,,TRK922641
ORD_00682,682,273,CUST_0273,10/1/2023,2023-09-01T23:27:00.000Z,PROD_051,91,3,4,79.15,414.93,709.34,71.60,12.70,6.70,8.44,,pending,bank_transfer,9964 Main St,Special delivery instructions,TRK689508
ORD_00683,683,371,CUST_0371,2023-01-01,2023-05-04T18:43:00.000Z,PROD_131,39,2,5,393.89,22.98,390.36,123.99,23.07,46.44,0.00,returned,delivered,credit_card,3020 Pine Rd,,TRK490966
ORD_00684,684,456,CUST_0456,9/27/2023,,PROD_157,119,10,1,112.40,111.75,151.74,732.84,23.06,33.86,0.00,processing,,bank_transfer,9684 Oak Ave,,TRK626818
ORD_00685,685,155,CUST_0155,,2023-08-06T01:13:00.000Z,PROD_192,33,4,3,241.39,309.69,612.59,626.65,13.77,23.05,0.00,returned,processing,credit_card,4730 Pine Rd,,TRK335332
ORD_00686,686,37,CUST_0037,2023-10-04,2023-04-08T23:08:00.000Z,PROD_197,69,10,5,187.82,200.10,896.31,97.84,23.55,21.09,0.00,pending,delivered,debit_card,6790 Pine Rd,Special delivery instructions,
ORD_00687,687,469,CUST_0469,5/22/2023,,PROD_150,198,9,4,387.91,180.61,793.65,171.41,0.00,24.82,0.00,,returned,credit_card,5165 Oak Ave,,
ORD_00688,688,71,CUST_0071,4/25/2023,2023-05-14T09:35:00.000Z,PROD_111,4,7,5,445.85,130.07,943.10,524.88,0.00,27.97,0.00,SHIPPED,,cash,6643 Oak Ave,,TRK619979
ORD_00689,689,453,CUST_0453,8/18/2023,2023-05-02T17:55:00.000Z,PROD_006,36,8,1,143.53,314.44,163.57,247.07,20.65,10.09,0.00,pending,returned,paypal,5898 Main St,,TRK696660
ORD_00690,690,120,CUST_0120,9/22/2023,2023-11-06T02:39:00.000Z,PROD_200,54,1,4,417.48,132.81,796.68,313.88,15.58,40.72,33.27,delivered,SHIPPED,paypal,2558 Main St,Special delivery instructions,TRK432924
ORD_00691,691,142,CUST_0142,8/28/2023,2023-07-25T12:25:00.000Z,PROD_151,124,8,4,177.99,15.57,247.41,278.83,0.00,10.34,0.00,returned,CANCELLED,bank_transfer,5773 Main St,,TRK358161
ORD_00692,692,273,CUST_0273,4/25/2023,2023-08-15T07:06:00.000Z,PROD_126,45,2,5,443.26,156.22,860.43,179.28,0.00,2.38,0.00,,CANCELLED,bank_transfer,601 Main St,,TRK379609
ORD_00693,693,441,CUST_0441,,2023-01-01T00:02:00.000Z,PROD_177,60,8,3,350.89,212.06,953.58,650.72,0.00,47.47,14.63,processing,processing,debit_card,8661 Oak Ave,,TRK827406
ORD_00694,694,197,CUST_0197,7/8/2023,,PROD_071,100,2,1,424.48,259.73,235.45,57.99,17.26,31.08,0.00,returned,CANCELLED,bank_transfer,9577 Oak Ave,Special delivery instructions,
ORD_00695,695,73,CUST_0073,6/7/2023,2023-10-08T04:16:00.000Z,PROD_170,37,6,5,72.46,49.93,349.02,268.96,7.34,23.66,0.00,pending,processing,paypal,6919 Pine Rd,,TRK637362
ORD_00696,696,443,CUST_0443,2023-11-10,2023-01-07T08:22:00.000Z,PROD_026,47,1,5,29.38,106.49,966.28,96.99,6.33,11.25,0.00,,SHIPPED,debit_card,9134 Pine Rd,,TRK465420
ORD_00697,697,423,CUST_0423,11/26/2023,2023-07-03T21:51:00.000Z,PROD_083,16,4,2,457.95,164.72,211.13,122.27,21.02,15.27,9.65,pending,returned,paypal,2302 Oak Ave,Special delivery instructions,TRK636842
ORD_00698,698,444,CUST_0444,8/20/2023,2023-07-07T03:42:00.000Z,PROD_048,83,1,4,392.05,215.87,84.12,421.37,13.86,6.47,31.55,delivered,,paypal,8600 Oak Ave,,TRK808361
ORD_00699,699,195,CUST_0195,7/26/2023,2023-12-13T10:59:00.000Z,PROD_062,107,2,5,469.99,98.15,379.86,661.48,9.52,33.35,0.00,processing,SHIPPED,bank_transfer,4449 Pine Rd,,TRK741405
ORD_00700,700,278,CUST_0278,2023-06-15,,PROD_137,194,4,1,509.24,149.87,109.01,817.18,15.23,29.91,33.28,CANCELLED,processing,bank_transfer,3223 Pine Rd,,
ORD_00701,701,274,CUST_0274,5/14/2023,2023-11-23T00:51:00.000Z,PROD_001,149,5,1,319.45,304.27,546.04,316.02,8.23,12.84,34.80,processing,returned,cash,3381 Pine Rd,,TRK576662
ORD_00702,702,155,CUST_0155,2023-05-15,2023-11-12T18:08:00.000Z,PROD_200,157,7,2,203.94,141.11,687.03,768.42,12.41,27.32,0.00,pending,returned,bank_transfer,9878 Pine Rd,,
ORD_00703,703,265,CUST_0265,10/5/2023,2023-10-02T09:25:00.000Z,PROD_076,14,9,3,416.24,298.54,80.72,68.79,23.04,18.33,0.00,pending,returned,bank_transfer,5746 Oak Ave,Special delivery instructions,
ORD_00704,704,424,CUST_0424,2023-04-10,2023-01-17T10:24:00.000Z,PROD_100,121,4,2,18.62,340.25,755.91,297.37,0.00,48.79,0.00,returned,returned,debit_card,6771 Pine Rd,,TRK123406
ORD_00705,705,20,CUST_0020,10/1/2023,2023-12-21T18:02:00.000Z,PROD_113,39,5,4,309.10,280.40,204.20,270.45,5.62,29.37,48.26,,delivered,paypal,8278 Oak Ave,,TRK687350
ORD_00706,706,24,CUST_0024,7/12/2023,2023-07-05T04:58:00.000Z,PROD_031,109,5,1,207.09,367.09,430.85,496.40,20.61,22.86,44.59,processing,SHIPPED,paypal,9546 Main St,Special delivery instructions,TRK398673
ORD_00707,707,132,CUST_0132,11/24/2023,2023-08-01T13:08:00.000Z,PROD_163,189,2,5,277.87,257.35,81.56,771.22,17.74,26.01,0.00,returned,pending,cash,6611 Main St,,
ORD_00708,708,461,CUST_0461,2023-06-19,2023-08-13T17:50:00.000Z,PROD_060,6,6,2,143.60,130.57,774.33,139.54,10.76,35.47,32.78,SHIPPED,,cash,3508 Main St,,
ORD_00709,709,319,CUST_0319,,2023-09-05T22:44:00.000Z,PROD_144,163,2,1,254.16,49.05,843.43,517.47,17.73,14.44,0.00,SHIPPED,,credit_card,1634 Pine Rd,,
ORD_00710,710,99,CUST_0099,9/26/2023,2023-02-06T15:58:00.000Z,PROD_174,86,9,5,260.97,332.31,259.44,690.57,23.99,11.70,31.74,returned,,credit_card,6606 Pine Rd,,TRK658401
ORD_00711,711,241,CUST_0241,1/21/2023,2023-12-17T02:08:00.000Z,PROD_007,67,1,2,80.90,165.95,727.87,736.25,21.48,30.84,7.58,CANCELLED,CANCELLED,paypal,6594 Main St,Special delivery instructions,TRK612337
ORD_00712,712,402,CUST_0402,12/22/2023,2023-11-14T18:58:00.000Z,PROD_050,66,5,4,494.17,379.67,160.65,669.16,0.00,50.60,0.00,delivered,pending,credit_card,3848 Pine Rd,,
ORD_00713,713,327,CUST_0327,3/1/2023,2023-01-12T07:32:00.000Z,PROD_197,77,7,5,324.43,368.69,485.50,62.48,0.00,17.22,0.00,SHIPPED,,debit_card,4387 Pine Rd,,TRK951764
ORD_00714,714,89,CUST_0089,2023-06-03,2023-09-18T01:50:00.000Z,PROD_168,28,7,4,457.10,328.55,388.46,119.38,15.74,30.57,0.00,returned,pending,paypal,8540 Main St,,TRK916250
ORD_00715,715,331,CUST_0331,2023-03-18,2023-02-22T19:12:00.000Z,PROD_015,55,7,1,207.96,308.38,550.23,551.46,21.71,44.75,0.00,CANCELLED,delivered,paypal,760 Main St,,TRK473594
ORD_00716,716,208,CUST_0208,2023-06-17,2023-06-05T17:07:00.000Z,PROD_183,160,10,5,249.99,341.36,395.50,496.95,18.64,8.25,36.56,SHIPPED,processing,bank_transfer,8080 Main St,,
ORD_00717,717,400,CUST_0400,3/13/2023,,PROD_066,77,3,5,55.55,49.78,1031.37,679.56,18.70,27.32,6.17,pending,,cash,2951 Pine Rd,Special delivery instructions,TRK572230
ORD_00718,718,32,CUST_0032,2023-12-20,2023-05-15T14:56:00.000Z,PROD_186,88,4,1,288.42,410.16,640.51,722.98,10.81,31.44,0.00,processing,CANCELLED,bank_transfer,1163 Oak Ave,,
ORD_00719,719,247,CUST_0247,5/26/2023,2023-08-28T04:40:00.000Z,PROD_184,33,2,4,169.98,191.77,887.24,612.11,18.47,45.45,0.00,pending,processing,paypal,3230 Main St,,TRK509553
ORD_00720,720,121,CUST_0121,2023-05-24,,PROD_110,165,6,4,326.01,56.89,480.45,61.87,0.00,39.08,0.00,pending,pending,cash,2707 Oak Ave,,
ORD_00721,721,329,CUST_0329,12/5/2023,2023-10-03T14:46:00.000Z,PROD_187,106,5,2,11.14,365.75,276.12,410.48,12.68,9.09,0.00,CANCELLED,returned,paypal,6812 Oak Ave,,TRK800958
ORD_00722,722,44,CUST_0044,1/8/2023,2023-04-24T15:32:00.000Z,PROD_046,141,2,3,274.77,152.07,877.75,240.95,0.00,32.24,12.96,pending,,cash,6700 Oak Ave,,TRK545488
ORD_00723,723,4,CUST_0004,7/4/2023,2023-04-22T13:09:00.000Z,PROD_067,89,3,1,382.49,200.65,800.89,105.32,13.43,22.49,0.00,SHIPPED,pending,bank_transfer,7062 Main St,,TRK844493
ORD_00724,724,134,CUST_0134,3/18/2023,2023-02-26T16:03:00.000Z,PROD_192,177,7,1,73.50,128.94,171.45,825.83,8.96,13.31,0.00,pending,processing,bank_transfer,9969 Pine Rd,,
ORD_00725,725,362,CUST_0362,,2023-04-28T04:55:00.000Z,PROD_045,147,9,1,487.76,364.85,781.39,231.01,15.69,25.62,45.21,,SHIPPED,bank_transfer,1309 Main St,,TRK128611
ORD_00726,726,41,CUST_0041,12/22/2023,2023-04-04T09:55:00.000Z,PROD_016,111,10,1,208.63,117.57,599.85,518.51,24.74,20.43,0.00,delivered,CANCELLED,debit_card,6113 Main St,Special delivery instructions,TRK478303
ORD_00727,727,320,CUST_0320,7/20/2023,,PROD_077,38,3,3,12.62,150.56,741.27,355.81,10.38,36.46,0.00,,,paypal,2685 Pine Rd,,TRK983612
ORD_00728,728,424,CUST_0424,10/14/2023,2023-04-11T04:35:00.000Z,PROD_097,10,3,4,93.52,51.40,133.84,104.99,16.81,13.93,0.00,returned,processing,credit_card,2699 Pine Rd,,TRK173861
ORD_00729,729,466,CUST_0466,6/23/2023,2023-09-24T15:06:00.000Z,PROD_165,82,7,1,382.95,241.29,154.70,446.47,14.11,12.34,0.00,delivered,pending,credit_card,3273 Oak Ave,Special delivery instructions,
ORD_00730,730,499,CUST_0499,10/4/2023,2023-01-25T09:23:00.000Z,PROD_160,115,9,1,450.17,70.94,98.65,392.27,7.57,45.73,0.00,,pending,debit_card,7589 Main St,Special delivery instructions,TRK762224
ORD_00731,731,63,CUST_0063,12/16/2023,2023-10-28T18:24:00.000Z,PROD_153,78,2,1,487.65,308.42,498.73,694.72,0.00,37.90,0.00,pending,CANCELLED,credit_card,1137 Main St,,TRK219868
ORD_00732,732,496,CUST_0496,2/23/2023,2023-11-17T10:47:00.000Z,PROD_143,93,3,1,330.75,344.18,268.30,315.61,22.74,2.81,0.00,SHIPPED,,bank_transfer,4567 Oak Ave,,TRK936974
ORD_00733,733,469,CUST_0469,2023-12-05,2023-06-10T13:51:00.000Z,PROD_146,29,7,4,76.20,224.00,536.32,349.75,0.00,45.55,0.00,pending,CANCELLED,cash,332 Main St,,
ORD_00734,734,11,CUST_0011,2023-06-18,2023-07-15T19:13:00.000Z,PROD_191,167,3,1,183.68,242.66,669.57,136.10,10.57,15.63,0.00,delivered,delivered,credit_card,4203 Oak Ave,,TRK284427
ORD_00735,735,176,CUST_0176,2023-09-09,2023-02-09T23:24:00.000Z,PROD_189,120,6,3,35.13,15.27,976.18,221.16,13.52,8.61,0.00,pending,SHIPPED,bank_transfer,3958 Pine Rd,,TRK630869
ORD_00736,736,101,CUST_0101,1/10/2023,2023-02-19T21:38:00.000Z,PROD_151,158,3,3,60.71,67.75,1011.36,234.19,0.00,41.68,15.18,pending,processing,debit_card,5910 Pine Rd,,
ORD_00737,737,231,CUST_0231,2023-08-02,,PROD_017,55,8,3,382.49,184.29,903.25,349.78,0.00,14.78,39.26,returned,processing,cash,8568 Oak Ave,Special delivery instructions,TRK142415
ORD_00738,738,53,CUST_0053,2023-09-25,2023-03-22T11:05:00.000Z,PROD_182,99,6,5,491.55,213.11,376.44,109.79,0.00,28.22,0.00,returned,processing,cash,808 Main St,,
ORD_00739,739,106,CUST_0106,2023-11-20,2023-11-02T18:52:00.000Z,PROD_047,134,1,4,55.66,111.90,198.40,672.89,0.00,17.90,0.00,processing,pending,debit_card,3060 Main St,,TRK417581
ORD_00740,740,327,CUST_0327,2023-04-24,2023-09-13T03:00:00.000Z,PROD_169,70,9,1,61.67,256.34,763.16,158.19,9.28,28.23,0.00,processing,CANCELLED,cash,5453 Oak Ave,,TRK768194
ORD_00741,741,351,CUST_0351,2023-01-07,2023-03-20T13:36:00.000Z,PROD_162,81,4,5,467.29,94.88,978.57,554.22,0.00,8.63,0.00,CANCELLED,processing,paypal,4267 Main St,,TRK838922
ORD_00742,742,320,CUST_0320,2/17/2023,,PROD_022,132,3,2,308.93,404.69,476.96,493.02,0.00,11.67,0.00,CANCELLED,delivered,paypal,6024 Main St,,TRK387294
ORD_00743,743,440,CUST_0440,2023-02-11,2023-12-05T20:45:00.000Z,PROD_015,142,1,1,334.12,84.23,735.16,421.52,7.61,37.24,23.67,returned,delivered,credit_card,9004 Main St,,TRK104333
ORD_00744,744,122,CUST_0122,2023-10-04,2023-09-21T12:14:00.000Z,PROD_055,165,7,3,452.67,399.75,63.45,707.38,0.00,51.23,0.00,pending,,credit_card,9394 Oak Ave,,TRK226741
ORD_00745,745,138,CUST_0138,,,PROD_157,95,7,5,356.61,73.27,317.92,162.17,14.60,26.92,0.00,,CANCELLED,cash,519 Oak Ave,,
ORD_00746,746,433,CUST_0433,12/13/2023,,PROD_117,171,6,5,373.01,307.58,390.00,147.25,7.83,47.88,0.00,CANCELLED,processing,debit_card,9307 Oak Ave,,TRK934985
ORD_00747,747,111,CUST_0111,8/20/2023,2023-07-09T00:14:00.000Z,PROD_034,75,10,5,185.82,55.82,910.94,246.85,14.15,50.69,6.51,SHIPPED,,paypal,8642 Main St,,
ORD_00748,748,302,CUST_0302,10/22/2023,2023-03-28T10:26:00.000Z,PROD_017,77,8,4,405.68,176.26,515.57,623.56,23.35,38.30,9.50,CANCELLED,pending,debit_card,966 Pine Rd,Special delivery instructions,TRK153380
ORD_00749,749,431,CUST_0431,6/6/2023,2023-04-08T11:56:00.000Z,PROD_137,120,4,5,191.29,45.42,281.80,794.47,10.48,37.45,0.00,SHIPPED,CANCELLED,cash,6271 Oak Ave,Special delivery instructions,TRK871829
ORD_00750,750,282,CUST_0282,9/4/2023,2023-01-12T15:00:00.000Z,PROD_117,37,4,1,94.84,155.21,264.56,804.61,24.43,37.62,8.58,pending,processing,debit_card,211 Main St,Special delivery instructions,TRK421180
ORD_00751,751,203,CUST_0203,8/13/2023,2023-03-19T01:11:00.000Z,PROD_065,20,1,1,15.29,201.85,552.70,372.88,0.00,32.11,0.00,delivered,,paypal,5496 Main St,,TRK254959
ORD_00752,752,7,CUST_0007,8/24/2023,2023-03-22T03:22:00.000Z,PROD_030,31,7,1,196.12,247.47,845.15,408.38,5.23,13.63,0.00,,pending,debit_card,7646 Main St,Special delivery instructions,TRK751653
ORD_00753,753,107,CUST_0107,4/19/2023,2023-01-24T00:12:00.000Z,PROD_051,103,2,2,147.12,117.75,886.12,51.99,0.00,41.18,26.43,SHIPPED,CANCELLED,paypal,4798 Oak Ave,,TRK527156
ORD_00754,754,89,CUST_0089,2023-03-21,,PROD_072,183,3,2,187.67,237.38,442.71,705.87,6.22,18.17,0.00,pending,,bank_transfer,6244 Main St,,TRK296302
ORD_00755,755,233,CUST_0233,2023-04-15,2023-08-12T14:53:00.000Z,PROD_136,19,5,5,186.45,279.84,843.47,526.11,21.39,9.79,15.38,SHIPPED,CANCELLED,paypal,4036 Main St,,TRK282521
ORD_00756,756,236,CUST_0236,12/10/2023,2023-08-11T02:46:00.000Z,PROD_122,175,10,2,508.54,51.46,792.86,521.64,23.94,35.47,0.00,returned,delivered,bank_transfer,8774 Oak Ave,,TRK453080
ORD_00757,757,205,CUST_0205,2/9/2023,2023-02-04T08:13:00.000Z,PROD_147,91,1,4,308.49,312.70,813.23,375.67,10.67,29.31,0.00,,delivered,debit_card,2268 Main St,,
ORD_00758,758,171,CUST_0171,2023-06-12,2023-03-20T22:58:00.000Z,PROD_175,65,10,3,50.36,141.31,553.39,334.57,22.11,25.73,0.00,CANCELLED,processing,bank_transfer,5939 Oak Ave,,
ORD_00759,759,269,CUST_0269,2023-04-05,2023-02-18T12:04:00.000Z,PROD_167,197,1,4,480.68,36.99,309.95,479.29,15.48,49.29,0.00,,,cash,1420 Pine Rd,,
ORD_00760,760,432,CUST_0432,9/21/2023,2023-03-24T23:08:00.000Z,PROD_013,51,5,3,16.73,251.88,856.38,417.66,20.16,17.21,0.00,SHIPPED,delivered,bank_transfer,1854 Oak Ave,,TRK387969
ORD_00761,761,306,CUST_0306,5/2/2023,2023-03-10T08:34:00.000Z,PROD_085,34,3,5,393.72,60.93,410.42,588.67,22.80,46.49,0.00,CANCELLED,CANCELLED,credit_card,6945 Oak Ave,,TRK643109
ORD_00762,762,475,CUST_0475,2/6/2023,2023-05-12T06:11:00.000Z,PROD_121,68,1,4,138.35,342.66,846.13,397.56,0.00,33.07,0.00,CANCELLED,processing,bank_transfer,4389 Pine Rd,,
ORD_00763,763,75,CUST_0075,6/9/2023,,PROD_028,36,3,4,277.43,292.82,693.23,678.44,0.00,33.03,0.00,processing,returned,debit_card,7122 Oak Ave,,TRK581500
ORD_00764,764,96,CUST_0096,2023-12-24,2023-07-16T04:26:00.000Z,PROD_104,2,1,1,305.19,63.36,711.31,763.74,20.43,18.45,0.00,processing,pending,credit_card,4574 Pine Rd,,
ORD_00765,765,456,CUST_0456,1/18/2023,2023-08-10T20:44:00.000Z,PROD_089,107,10,1,126.38,296.95,483.66,663.23,0.00,41.49,0.00,pending,CANCELLED,paypal,7328 Pine Rd,Special delivery instructions,
ORD_00766,766,196,CUST_0196,2023-08-16,2023-11-13T02:09:00.000Z,PROD_185,166,7,2,149.34,70.73,366.06,820.71,23.89,35.86,0.00,returned,pending,debit_card,4724 Oak Ave,,
ORD_00767,767,136,CUST_0136,,2023-10-24T06:12:00.000Z,PROD_053,100,10,3,221.38,90.45,983.72,459.98,21.95,38.86,0.00,returned,CANCELLED,cash,9529 Main St,,TRK349477
ORD_00768,768,248,CUST_0248,,2023-07-10T14:46:00.000Z,PROD_175,142,1,1,46.11,113.39,502.46,175.55,14.61,41.62,4.35,returned,,bank_transfer,8801 Oak Ave,,TRK717529
ORD_00769,769,279,CUST_0279,2023-10-24,2023-04-12T06:01:00.000Z,PROD_007,123,6,5,463.52,88.54,817.02,479.72,13.81,15.29,0.00,SHIPPED,processing,paypal,3422 Oak Ave,,
ORD_00770,770,95,CUST_0095,,2023-03-12T00:29:00.000Z,PROD_123,166,10,3,248.62,206.07,645.70,239.73,17.73,51.85,0.00,,SHIPPED,debit_card,2635 Pine Rd,,
ORD_00771,771,160,CUST_0160,1/24/2023,2023-06-08T20:24:00.000Z,PROD_096,105,4,4,372.44,401.99,966.95,769.82,19.01,40.87,25.15,delivered,returned,paypal,4991 Pine Rd,,
ORD_00772,772,82,CUST_0082,12/17/2023,2023-04-10T16:38:00.000Z,PROD_082,174,9,3,378.21,304.18,275.10,125.81,0.00,17.98,10.70,CANCELLED,,debit_card,801 Pine Rd,,TRK965629
ORD_00773,773,499,CUST_0499,5/1/2023,2023-04-02T16:08:00.000Z,PROD_194,199,3,3,152.53,104.79,273.57,560.61,12.66,37.99,0.00,SHIPPED,pending,bank_transfer,3253 Pine Rd,,
ORD_00774,774,208,CUST_0208,4/23/2023,2023-08-17T19:40:00.000Z,PROD_018,64,10,5,14.74,143.23,139.20,822.16,0.00,44.47,0.00,CANCELLED,processing,credit_card,7425 Pine Rd,,
ORD_00775,775,358,CUST_0358,5/25/2023,2023-01-11T14:26:00.000Z,PROD_061,40,2,5,248.43,381.01,76.27,468.42,0.00,30.85,31.15,pending,delivered,bank_transfer,6487 Pine Rd,,
ORD_00776,776,440,CUST_0440,2023-01-26,2023-12-17T19:08:00.000Z,PROD_053,190,5,3,72.04,178.07,907.56,450.39,0.00,3.85,0.00,returned,CANCELLED,debit_card,8108 Pine Rd,,
